Date,WaterTemp
1/1/11,33.368
1/2/11,33.044
1/3/11,34.43
1/4/11,33.494
1/5/11,34.25
1/6/11,33.908
1/7/11,33.638
1/8/11,33.494
1/9/11,33.08
1/10/11,33.134
1/11/11,33.152
1/12/11,33.062
1/13/11,33.044
1/14/11,32.846
1/15/11,32.36
1/16/11,32.846
1/17/11,32.36
1/18/11,32.666
1/19/11,32.666
1/20/11,32.594
1/21/11,32.648
1/22/11,32.576
1/23/11,32.468
1/24/11,32.36
1/25/11,32.36
1/26/11,32.36
1/27/11,32.36
1/28/11,32.36
1/29/11,32.36
1/30/11,32.36
1/31/11,32.36
2/1/11,32.36
2/2/11,32.36
2/3/11,32.36
2/4/11,32.36
2/5/11,32.36
2/6/11,32.36
2/7/11,32.36
2/8/11,32.36
2/9/11,32.36
2/10/11,32.36
2/11/11,32.36
2/12/11,32.36
2/13/11,32.36
2/14/11,32.36
2/15/11,32.486
2/16/11,32.54
2/17/11,32.36
2/18/11,32.36
2/19/11,32.756
2/20/11,32.792
2/21/11,32.774
2/22/11,32.72
2/23/11,32.36
2/24/11,32.36
2/25/11,32.36
2/26/11,32.36
2/27/11,32.36
2/28/11,32.36
3/1/11,32.36
3/2/11,32.36
3/3/11,32.36
3/4/11,32.36
3/5/11,32.36
3/6/11,32.36
3/7/11,32.36
3/8/11,32.36
3/9/11,32.36
3/10/11,32.36
3/11/11,32.36
3/12/11,32.36
3/13/11,32.36
3/14/11,32.36
3/15/11,32.36
3/16/11,32.36
3/17/11,32.36
3/18/11,33.062
3/19/11,32.954
3/20/11,33.674
3/21/11,33.62
3/22/11,33.764
3/23/11,33.944
3/24/11,32.36
3/25/11,33.026
3/26/11,32.756
3/27/11,33.872
3/28/11,33.998
3/29/11,34.358
3/30/11,34.394
3/31/11,34.412
4/1/11,34.592
4/2/11,34.754
4/3/11,35.132
4/4/11,35.708
4/5/11,36.194
4/6/11,36.77
4/7/11,37.562
4/8/11,38.048
4/9/11,38.3
4/10/11,38.408
4/11/11,38.3
4/12/11,38.3
4/13/11,38.282
4/14/11,38.48
4/15/11,38.642
4/16/11,38.804
4/17/11,38.93
4/18/11,39.146
4/19/11,39.416
4/20/11,39.848
4/21/11,40.244
4/22/11,40.46
4/23/11,40.838
4/24/11,41.18
4/25/11,41.828
4/26/11,42.314
4/27/11,42.548
4/28/11,42.854
4/29/11,42.98
4/30/11,42.98
5/1/11,43.664
5/2/11,44.366
5/3/11,44.564
5/4/11,44.528
5/5/11,44.708
5/6/11,45.41
5/7/11,46.4
5/8/11,47.03
5/9/11,47.372
5/10/11,47.462
5/11/11,47.516
5/12/11,48.218
5/13/11,49.19
5/14/11,49.496
5/15/11,50.234
5/16/11,51.044
5/17/11,51.656
5/18/11,52.16
5/19/11,52.52
5/20/11,52.88
5/21/11,54.14
5/22/11,55.742
5/23/11,55.868
5/24/11,55.472
5/25/11,56.03
5/26/11,57.794
5/27/11,59.594
5/28/11,60.746
5/29/11,61.754
5/30/11,62.96
5/31/11,63.41
6/1/11,61.682
6/2/11,60.296
6/3/11,60.746
6/4/11,62.168
6/5/11,64.022
6/6/11,65.714
6/7/11,66.236
6/8/11,66.56
6/9/11,66.164
6/10/11,65.048
6/11/11,64.454
6/12/11,63.914
6/13/11,63.446
6/14/11,63.374
6/15/11,63.608
6/16/11,64.292
6/17/11,64.994
6/18/11,65.84
6/19/11,66.128
6/20/11,66.074
6/21/11,66.506
6/22/11,67.172
6/23/11,67.442
6/24/11,67.568
6/25/11,67.748
6/26/11,67.838
6/27/11,67.928
6/28/11,68.018
6/29/11,68.072
6/30/11,68.576
7/1/11,69.44
7/2/11,70.214
7/3/11,70.988
7/4/11,71.636
7/5/11,72.392
7/6/11,73.04
7/7/11,73.31
7/8/11,73.706
7/9/11,74.102
7/10/11,74.894
7/11/11,75.218
7/12/11,75.164
7/13/11,74.966
7/14/11,74.966
7/15/11,75.47
7/16/11,75.992
7/17/11,76.604
7/18/11,77.126
7/19/11,77.738
7/20/11,78.476
7/21/11,79.034
7/22/11,79.232
7/23/11,79.178
7/24/11,78.962
7/25/11,78.764
7/26/11,78.638
7/27/11,78.422
7/28/11,78.476
7/29/11,78.422
7/30/11,78.512
7/31/11,78.8
8/1/11,78.746
8/2/11,78.494
8/3/11,78.458
8/4/11,78.494
8/5/11,78.638
8/6/11,78.764
8/7/11,78.638
8/8/11,78.476
8/9/11,78.008
8/10/11,77.396
8/11/11,76.982
8/12/11,76.766
8/13/11,76.838
8/14/11,76.496
8/15/11,75.866
8/16/11,75.74
8/17/11,75.704
8/18/11,75.83
8/19/11,76.334
8/20/11,76.424
8/21/11,75.848
8/22/11,75.254
8/23/11,74.93
8/24/11,74.48
8/25/11,74.048
8/26/11,73.832
8/27/11,73.706
8/28/11,73.742
8/29/11,73.724
8/30/11,73.688
8/31/11,74.03
9/1/11,74.696
9/2/11,75.686
9/3/11,76.55
9/4/11,76.64
9/5/11,75.848
9/6/11,74.75
9/7/11,73.454
9/8/11,71.96
9/9/11,70.97
9/10/11,70.592
9/11/11,70.34
9/12/11,70.142
9/13/11,69.962
9/14/11,69.71
9/15/11,69.116
9/16/11,68.36
9/17/11,67.676
9/18/11,67.334
9/19/11,67.352
9/20/11,67.37
9/21/11,67.298
9/22/11,67.244
9/23/11,67.244
9/24/11,67.208
9/25/11,67.082
9/26/11,66.92
9/27/11,66.776
9/28/11,66.344
9/29/11,65.516
9/30/11,64.652
10/1/11,63.698
10/2/11,62.996
10/3/11,62.654
10/4/11,62.654
10/5/11,62.672
10/6/11,62.834
10/7/11,63.068
10/8/11,63.356
10/9/11,63.572
10/10/11,63.5
10/11/11,63.32
10/12/11,63.068
10/13/11,62.528
10/14/11,61.898
10/15/11,61.016
10/16/11,60.296
10/17/11,59.882
10/18/11,59.594
10/19/11,58.982
10/20/11,58.064
10/21/11,57.272
10/22/11,56.912
10/23/11,56.768
10/24/11,56.588
10/25/11,56.48
10/26/11,56.174
10/27/11,55.598
10/28/11,55.112
10/29/11,54.86
10/30/11,54.698
10/31/11,54.662
11/1/11,54.716
11/2/11,54.662
11/3/11,54.536
11/4/11,54.356
11/5/11,54.392
11/6/11,54.248
11/7/11,54.104
11/8/11,53.96
11/9/11,53.672
11/10/11,53.204
11/11/11,52.538
11/12/11,52.016
11/13/11,51.908
11/14/11,51.764
11/15/11,51.458
11/16/11,51.08
11/17/11,50.576
11/18/11,50.198
11/19/11,49.91
11/20/11,49.658
11/21/11,49.406
11/22/11,49.154
11/23/11,48.92
11/24/11,48.794
11/25/11,48.74
11/26/11,48.686
11/27/11,48.488
11/28/11,48.146
11/29/11,47.75
11/30/11,47.48
12/1/11,47.39
12/2/11,47.156
12/3/11,46.796
12/4/11,46.436
12/5/11,45.95
12/6/11,45.356
12/7/11,44.978
12/8/11,44.708
12/9/11,44.276
12/10/11,44.006
12/11/11,43.916
12/12/11,43.826
12/13/11,43.7
12/14/11,43.646
12/15/11,43.592
12/16/11,43.466
12/17/11,43.196
12/18/11,42.908
12/19/11,42.782
12/20/11,42.836
12/21/11,42.872
12/22/11,42.584
12/23/11,42.26
12/24/11,42.062
12/25/11,41.954
12/26/11,41.936
12/27/11,41.774
12/28/11,41.414
12/29/11,40.946
12/30/11,40.64
12/31/11,40.496
1/1/12,40.298
1/2/12,39.902
1/3/12,39.506
1/4/12,39.29
1/5/12,39.254
1/6/12,39.218
1/7/12,39.128
1/8/12,38.876
1/9/12,38.984
1/10/12,39.11
1/11/12,39.164
1/12/12,39.056
1/13/12,38.786
1/14/12,38.282
1/15/12,37.814
1/16/12,37.508
1/17/12,37.652
1/18/12,37.67
1/19/12,37.544
1/20/12,37.184
1/21/12,36.302
1/22/12,36.284
1/23/12,36.41
1/24/12,36.32
1/25/12,36.14
1/26/12,34.178
1/27/12,35.87
1/28/12,35.834
1/29/12,35.816
1/30/12,35.834
1/31/12,35.726
2/1/12,35.798
2/2/12,36.014
2/3/12,36.05
2/4/12,36.14
2/5/12,36.122
2/6/12,36.248
2/7/12,36.266
2/8/12,36.014
2/9/12,35.816
2/10/12,35.708
2/11/12,35.492
2/12/12,35.186
2/13/12,34.7
2/14/12,34.628
2/15/12,34.61
2/16/12,34.844
2/17/12,34.916
2/18/12,34.952
2/19/12,34.88
2/20/12,34.736
2/21/12,34.772
2/22/12,34.844
2/23/12,34.916
2/24/12,34.97
2/25/12,35.006
2/26/12,35.078
2/27/12,35.168
2/28/12,35.24
2/29/12,35.294
3/1/12,35.402
3/2/12,35.6
3/3/12,35.636
3/4/12,35.996
3/5/12,36.086
3/6/12,35.996
3/7/12,36.176
3/8/12,36.536
3/9/12,36.77
3/10/12,37.094
3/11/12,37.454
3/12/12,37.994
3/13/12,38.534
3/14/12,38.768
3/15/12,39.344
3/16/12,40.226
3/17/12,41.396
3/18/12,41.882
3/19/12,42.386
3/20/12,43.358
3/21/12,44.33
3/22/12,44.528
3/23/12,43.988
3/24/12,43.304
3/25/12,42.674
3/26/12,42.152
3/27/12,42.206
3/28/12,42.854
3/29/12,42.962
3/30/12,42.818
3/31/12,42.71
4/1/12,42.692
4/2/12,42.8
4/3/12,42.872
4/4/12,43.142
4/5/12,43.25
4/6/12,43.448
4/7/12,43.718
4/8/12,43.826
4/9/12,43.826
4/10/12,43.934
4/11/12,44.096
4/12/12,44.348
4/13/12,44.852
4/14/12,45.212
4/15/12,45.554
4/16/12,45.968
4/17/12,46.094
4/18/12,46.346
4/19/12,46.49
4/20/12,46.508
4/21/12,46.418
4/22/12,46.382
4/23/12,46.346
4/24/12,46.328
4/25/12,46.49
4/26/12,46.742
4/27/12,46.868
4/28/12,46.958
4/29/12,47.192
4/30/12,47.804
5/1/12,48.992
5/2/12,50.828
5/3/12,52.16
5/4/12,51.89
5/5/12,51.278
5/6/12,51.134
5/7/12,51.62
5/8/12,52.214
5/9/12,52.43
5/10/12,52.628
5/11/12,53.168
5/12/12,53.888
5/13/12,55.202
5/14/12,56.822
5/15/12,57.632
5/16/12,57.236
5/17/12,57.074
5/18/12,58.154
5/19/12,59.72
5/20/12,60.962
5/21/12,61.952
5/22/12,61.898
5/23/12,61.79
5/24/12,62.744
5/25/12,63.464
5/26/12,63.932
5/27/12,64.67
5/28/12,65.984
5/29/12,65.84
5/30/12,64.958
5/31/12,64.598
6/1/12,63.95
6/2/12,62.726
6/3/12,61.538
6/4/12,61.07
6/5/12,61.322
6/6/12,61.718
6/7/12,62.456
6/8/12,63.176
6/9/12,64.364
6/10/12,65.534
6/11/12,65.858
6/12/12,65.552
6/13/12,65.39
6/14/12,65.498
6/15/12,65.66
6/16/12,66.236
6/17/12,67.172
6/18/12,68.09
6/19/12,69.368
6/20/12,70.412
6/21/12,71.06
6/22/12,71.33
6/23/12,71.366
6/24/12,71.132
6/25/12,70.826
6/26/12,70.682
6/27/12,70.898
6/28/12,71.672
6/29/12,72.374
6/30/12,72.86
7/1/12,73.184
7/2/12,73.886
7/3/12,74.57
7/4/12,75.182
7/5/12,75.65
7/6/12,76.19
7/7/12,76.766
7/8/12,76.55
7/9/12,76.19
7/10/12,76.064
7/11/12,76.172
7/12/12,76.604
7/13/12,76.82
7/14/12,76.82
7/15/12,77.198
7/16/12,77.612
7/17/12,77.738
7/18/12,77.558
7/19/12,77.018
7/20/12,76.136
7/21/12,76.028
7/22/12,76.46
7/23/12,76.838
7/24/12,76.676
7/25/12,76.55
7/26/12,76.73
7/27/12,76.73
7/28/12,76.514
7/29/12,76.496
7/30/12,76.964
7/31/12,77.252
8/1/12,77.432
8/2/12,77.972
8/3/12,78.728
8/4/12,78.656
8/5/12,78.008
8/6/12,77.666
8/7/12,77.468
8/8/12,77.324
8/9/12,77.18
8/10/12,76.658
8/11/12,75.884
8/12/12,75.362
8/13/12,75.11
8/14/12,74.714
8/15/12,74.678
8/16/12,74.768
8/17/12,74.642
8/18/12,74.66
8/19/12,74.696
8/20/12,74.732
8/21/12,74.912
8/22/12,75.146
8/23/12,75.218
8/24/12,75.308
8/25/12,75.434
8/26/12,75.236
8/27/12,74.876
8/28/12,74.606
8/29/12,74.66
8/30/12,74.624
8/31/12,74.624
9/1/12,74.642
9/2/12,74.696
9/3/12,74.786
9/4/12,74.66
9/5/12,74.516
9/6/12,74.678
9/7/12,74.624
9/8/12,74.174
9/9/12,73.706
9/10/12,73.382
9/11/12,72.914
9/12/12,72.644
9/13/12,72.446
9/14/12,72.032
9/15/12,71.636
9/16/12,71.384
9/17/12,71.042
9/18/12,70.538
9/19/12,69.818
9/20/12,69.35
9/21/12,68.648
9/22/12,67.442
9/23/12,66.416
9/24/12,65.966
9/25/12,65.534
9/26/12,65.12
9/27/12,64.706
9/28/12,64.598
9/29/12,64.49
9/30/12,64.274
10/1/12,64.094
10/2/12,64.076
10/3/12,64.112
10/4/12,64.22
10/5/12,64.04
10/6/12,63.41
10/7/12,62.582
10/8/12,61.988
10/9/12,61.664
10/10/12,61.214
10/11/12,60.476
10/12/12,59.81
10/13/12,59.432
10/14/12,59.414
10/15/12,59.162
10/16/12,59.036
10/17/12,58.64
10/18/12,58.1
10/19/12,57.758
10/20/12,57.686
10/21/12,57.632
10/22/12,57.794
10/23/12,58.316
10/24/12,58.946
10/25/12,59.126
10/26/12,59
10/27/12,58.766
10/28/12,58.334
10/29/12,57.776
10/30/12,56.786
10/31/12,55.796
11/1/12,54.41
11/2/12,53.276
11/3/12,52.466
11/4/12,51.332
11/5/12,50.594
11/6/12,50.468
11/7/12,50.414
11/8/12,50.36
11/9/12,50.378
11/10/12,50.468
11/11/12,50.486
11/12/12,50.072
11/13/12,49.478
11/14/12,49.028
11/15/12,48.848
11/16/12,48.812
11/17/12,48.74
11/18/12,48.848
11/19/12,48.902
11/20/12,48.884
11/21/12,48.938
11/22/12,49.028
11/23/12,48.956
11/24/12,48.686
11/25/12,48.218
11/26/12,47.66
11/27/12,46.958
11/28/12,46.292
11/29/12,45.824
11/30/12,45.77
12/1/12,45.734
12/2/12,45.698
12/3/12,45.536
12/4/12,45.554
12/5/12,45.482
12/6/12,45.284
12/7/12,44.96
12/8/12,44.636
12/9/12,44.384
12/10/12,44.168
12/11/12,44.078
12/12/12,44.024
12/13/12,43.97
12/14/12,43.808
12/15/12,43.664
12/16/12,43.664
12/17/12,43.574
12/18/12,43.412
12/19/12,43.16
12/20/12,42.872
12/21/12,42.566
12/22/12,42.296
12/23/12,42.116
12/24/12,41.828
12/25/12,41.468
12/26/12,41.09
12/27/12,40.694
12/28/12,40.28
12/29/12,39.632
12/30/12,39.02
12/31/12,38.462
1/1/13,38.192
1/2/13,37.814
1/3/13,37.49
1/4/13,37.364
1/5/13,37.292
1/6/13,37.256
1/7/13,37.22
1/8/13,37.166
1/9/13,37.292
1/10/13,37.346
1/11/13,37.418
1/12/13,37.418
1/13/13,37.364
1/14/13,37.256
1/15/13,37.058
1/16/13,37.004
1/17/13,36.842
1/18/13,36.608
1/19/13,36.356
1/20/13,35.942
1/21/13,35.654
1/22/13,34.916
1/23/13,34.07
1/24/13,33.998
1/25/13,33.656
1/26/13,33.512
1/27/13,33.764
1/28/13,33.692
1/29/13,34.07
1/30/13,33.962
1/31/13,34.286
2/1/13,34.214
2/2/13,34.142
2/3/13,34.034
2/4/13,33.854
2/5/13,32.702
2/6/13,32.72
2/7/13,32.648
2/8/13,32.774
2/9/13,32.666
2/10/13,32.504
2/11/13,32.612
2/12/13,32.792
2/13/13,32.738
2/14/13,32.774
2/15/13,32.666
2/16/13,32.666
2/17/13,32.504
2/18/13,32.522
2/19/13,32.504
2/20/13,32.522
2/21/13,32.522
2/22/13,32.36
2/23/13,32.36
2/24/13,32.36
2/25/13,32.396
2/26/13,32.414
2/27/13,32.414
2/28/13,32.522
3/1/13,32.45
3/2/13,32.486
3/3/13,32.36
3/4/13,32.558
3/5/13,32.522
3/6/13,32.576
3/7/13,32.648
3/8/13,32.972
3/9/13,32.846
3/10/13,32.846
3/11/13,33.098
3/12/13,33.098
3/13/13,33.422
3/14/13,33.44
3/15/13,33.458
3/16/13,33.458
3/17/13,33.404
3/18/13,33.386
3/19/13,33.35
3/20/13,33.836
3/21/13,34.142
3/22/13,34.124
3/23/13,34.124
3/24/13,34.25
3/25/13,34.502
3/26/13,34.718
3/27/13,34.844
3/28/13,34.916
3/29/13,34.988
3/30/13,35.186
3/31/13,35.312
4/1/13,35.366
4/2/13,35.42
4/3/13,35.6
4/4/13,35.924
4/5/13,36.302
4/6/13,36.68
4/7/13,37.328
4/8/13,37.526
4/9/13,37.652
4/10/13,37.76
4/11/13,37.922
4/12/13,38.228
4/13/13,38.714
4/14/13,38.912
4/15/13,39.326
4/16/13,39.686
4/17/13,39.866
4/18/13,40.118
4/19/13,40.316
4/20/13,40.316
4/21/13,40.424
4/22/13,40.964
4/23/13,41.18
4/24/13,41.396
4/25/13,41.612
4/26/13,42.224
4/27/13,43.016
4/28/13,43.592
4/29/13,44.384
4/30/13,45.464
5/1/13,46.364
5/2/13,46.58
5/3/13,46.85
5/4/13,47.192
5/5/13,47.696
5/6/13,48.434
5/7/13,49.514
5/8/13,50.972
5/9/13,52.088
5/10/13,51.584
5/11/13,50.198
5/12/13,49.352
5/13/13,49.442
5/14/13,50.18
5/15/13,50.864
5/16/13,51.044
5/17/13,51.386
5/18/13,52.556
5/19/13,53.96
5/20/13,55.742
5/21/13,56.66
5/22/13,56.84
5/23/13,55.706
5/24/13,53.978
5/25/13,53.42
5/26/13,53.51
5/27/13,53.906
5/28/13,54.734
5/29/13,55.94
5/30/13,57.056
5/31/13,57.56
6/1/13,57.47
6/2/13,57.29
6/3/13,57.47
6/4/13,57.794
6/5/13,58.082
6/6/13,58.136
6/7/13,58.154
6/8/13,58.946
6/9/13,59.684
6/10/13,60.242
6/11/13,60.8
6/12/13,61.034
6/13/13,61.088
6/14/13,61.178
6/15/13,61.646
6/16/13,62.528
6/17/13,63.248
6/18/13,63.284
6/19/13,63.392
6/20/13,64.076
6/21/13,64.868
6/22/13,65.984
6/23/13,67.676
6/24/13,69.062
6/25/13,69.242
6/26/13,69.134
6/27/13,69.404
6/28/13,69.53
6/29/13,70.016
6/30/13,70.358
7/1/13,70.412
7/2/13,70.052
7/3/13,70.07
7/4/13,70.772
7/5/13,71.708
7/6/13,72.482
7/7/13,72.752
7/8/13,72.734
7/9/13,73.148
7/10/13,73.112
7/11/13,72.824
7/12/13,72.95
7/13/13,73.706
7/14/13,74.84
7/15/13,76.352
7/16/13,77.828
7/17/13,78.764
7/18/13,79.124
7/19/13,79.016
7/20/13,78.332
7/21/13,77.18
7/22/13,76.442
7/23/13,75.83
7/24/13,75.29
7/25/13,74.984
7/26/13,74.84
7/27/13,74.516
7/28/13,73.724
7/29/13,72.77
7/30/13,72.356
7/31/13,72.41
8/1/13,72.194
8/2/13,72.086
8/3/13,71.996
8/4/13,71.816
8/5/13,71.564
8/6/13,71.672
8/7/13,71.798
8/8/13,71.978
8/9/13,72.212
8/10/13,72.302
8/11/13,72.41
8/12/13,72.302
8/13/13,71.78
8/14/13,71.384
8/15/13,71.24
8/16/13,71.456
8/17/13,71.744
8/18/13,72.356
8/19/13,72.86
8/20/13,73.13
8/21/13,73.508
8/22/13,73.508
8/23/13,73.238
8/24/13,73.238
8/25/13,73.292
8/26/13,73.454
8/27/13,73.778
8/28/13,74.282
8/29/13,74.822
8/30/13,75.164
8/31/13,74.876
9/1/13,74.354
9/2/13,73.994
9/3/13,73.454
9/4/13,73.22
9/5/13,73.022
9/6/13,72.752
9/7/13,72.698
9/8/13,72.68
9/9/13,72.95
9/10/13,73.544
9/11/13,73.472
9/12/13,72.752
9/13/13,71.798
9/14/13,71.024
9/15/13,70.394
9/16/13,69.62
9/17/13,69.278
9/18/13,68.936
9/19/13,68.702
9/20/13,68.558
9/21/13,68.126
9/22/13,67.676
9/23/13,67.28
9/24/13,67.172
9/25/13,67.118
9/26/13,67.01
9/27/13,66.938
9/28/13,66.974
9/29/13,67.01
9/30/13,67.064
10/1/13,67.208
10/2/13,67.424
10/3/13,67.388
10/4/13,67.154
10/5/13,66.812
10/6/13,66.506
10/7/13,66.29
10/8/13,66.29
10/9/13,66.146
10/10/13,65.876
10/11/13,65.642
10/12/13,65.588
10/13/13,65.444
10/14/13,65.21
10/15/13,64.958
10/16/13,64.814
10/17/13,64.616
10/18/13,64.292
10/19/13,63.806
10/20/13,62.978
10/21/13,62.186
10/22/13,61.178
10/23/13,59.99
10/24/13,58.856
10/25/13,57.398
10/26/13,56.57
10/27/13,55.976
10/28/13,55.724
10/29/13,55.508
10/30/13,55.472
10/31/13,55.382
11/1/13,55.076
11/2/13,54.68
11/3/13,54.356
11/4/13,54.194
11/5/13,53.96
11/6/13,53.582
11/7/13,53.06
11/8/13,52.484
11/9/13,51.836
11/10/13,51.152
11/11/13,50.576
11/12/13,49.982
11/13/13,49.55
11/14/13,49.298
11/15/13,49.1
11/16/13,48.794
11/17/13,48.74
11/18/13,48.47
11/19/13,48.038
11/20/13,47.768
11/21/13,47.624
11/22/13,47.3
11/23/13,46.85
11/24/13,46.238
11/25/13,45.554
11/26/13,44.852
11/27/13,44.15
11/28/13,42.908
11/29/13,42.62
11/30/13,42.422
12/1/13,42.116
12/2/13,42.242
12/3/13,42.098
12/4/13,41.9
12/5/13,41.756
12/6/13,41.612
12/7/13,41.324
